timestamp,label,temp,emg_raw,emg_env,emg_state,ax,ay,az,hr
2026-04-06 17:02:26.753376,rest,24.44,71.0,16.0,1.0,16960.0,-560.0,804.0,101
2026-04-06 17:02:27.788442,rest,24.5,78.0,16.0,1.0,16844.0,-484.0,772.0,101
2026-04-06 17:02:28.823817,rest,24.44,42.0,16.0,1.0,16788.0,-516.0,756.0,101
2026-04-06 17:02:29.858031,rest,24.44,74.0,18.0,1.0,16908.0,-504.0,824.0,100
2026-04-06 17:02:30.893962,rest,24.44,59.0,17.0,1.0,16792.0,-536.0,744.0,98
2026-04-06 17:02:31.928775,rest,24.37,157.0,26.0,1.0,16880.0,-624.0,640.0,99
2026-04-06 17:02:32.963162,rest,24.37,82.0,30.0,1.0,16944.0,-540.0,840.0,95
2026-04-06 17:02:33.998517,rest,24.37,44.0,29.0,1.0,16904.0,-456.0,896.0,94
2026-04-06 17:02:35.032638,rest,24.37,52.0,28.0,1.0,16884.0,-516.0,876.0,93
2026-04-06 17:02:36.067961,rest,24.37,76.0,30.0,1.0,16888.0,-480.0,648.0,93
2026-04-06 17:02:37.103350,rest,24.31,49.0,28.0,1.0,16892.0,-456.0,652.0,92
2026-04-06 17:02:38.137456,rest,24.31,74.0,28.0,1.0,16876.0,-420.0,692.0,91
2026-04-06 17:02:39.172798,rest,24.31,64.0,30.0,1.0,16824.0,-548.0,708.0,91
2026-04-06 17:02:40.208267,rest,24.31,103.0,33.0,1.0,16772.0,-500.0,768.0,91
2026-04-06 17:02:41.243508,rest,24.31,80.0,35.0,1.0,16920.0,-572.0,664.0,91
2026-04-06 17:02:42.277610,rest,24.25,48.0,24.0,1.0,16864.0,-596.0,784.0,91
2026-04-06 17:02:43.312960,rest,24.25,66.0,22.0,1.0,16908.0,-504.0,664.0,91
2026-04-06 17:02:44.347096,rest,24.25,76.0,25.0,1.0,17036.0,-544.0,744.0,91
2026-04-06 17:02:45.382437,rest,24.25,45.0,25.0,1.0,16828.0,-588.0,608.0,92
2026-04-06 17:02:46.416599,rest,24.25,45.0,22.0,1.0,16792.0,-552.0,624.0,93
2026-04-06 17:02:47.453245,rest,24.19,111.0,28.0,1.0,16788.0,-512.0,720.0,94
2026-04-06 17:02:48.487274,rest,24.19,44.0,25.0,1.0,16896.0,-492.0,928.0,95
2026-04-06 17:02:49.522605,rest,24.19,47.0,23.0,1.0,16812.0,-508.0,796.0,98
2026-04-06 17:02:50.556723,rest,24.19,43.0,17.0,1.0,16884.0,-576.0,668.0,100
2026-04-06 17:02:51.592113,rest,24.12,68.0,16.0,1.0,16832.0,-516.0,804.0,101
2026-04-06 17:02:52.626196,rest,24.12,52.0,16.0,1.0,16912.0,-556.0,836.0,103
2026-04-06 17:02:53.661685,rest,24.12,78.0,17.0,1.0,16884.0,-448.0,872.0,103
2026-04-06 17:02:54.695641,rest,24.12,75.0,17.0,1.0,16768.0,-520.0,764.0,101
2026-04-06 17:02:55.731022,rest,24.12,48.0,18.0,1.0,16828.0,-640.0,708.0,100
2026-04-06 17:02:56.766422,rest,24.12,60.0,19.0,1.0,16920.0,-552.0,880.0,96
