timestamp,label,temp,emg_raw,emg_env,emg_state,ax,ay,az,hr
2026-04-17 15:30:00.996507,rest,32.69,42.0,18.0,0.0,12328.0,-11260.0,-5252.0,71
2026-04-17 15:30:02.035588,rest,32.69,42.0,18.0,0.0,12316.0,-11128.0,-5484.0,71
2026-04-17 15:30:03.074765,rest,32.69,44.0,17.0,0.0,12240.0,-11172.0,-5476.0,71
2026-04-17 15:30:04.113813,rest,32.69,45.0,16.0,0.0,12348.0,-11356.0,-4992.0,71
2026-04-17 15:30:05.152968,rest,32.69,45.0,16.0,0.0,12216.0,-11284.0,-5224.0,71
2026-04-17 15:30:06.192055,rest,32.69,43.0,16.0,0.0,12248.0,-11296.0,-5500.0,73
2026-04-17 15:30:07.231212,rest,32.69,43.0,16.0,0.0,12188.0,-11288.0,-5388.0,72
2026-04-17 15:30:08.270309,rest,32.69,44.0,16.0,0.0,12268.0,-11092.0,-5596.0,72
2026-04-17 15:30:09.309312,rest,32.69,42.0,16.0,0.0,12296.0,-11172.0,-5576.0,72
2026-04-17 15:30:10.348420,rest,32.69,41.0,17.0,0.0,12280.0,-11252.0,-5608.0,72
2026-04-17 15:30:11.387646,rest,32.69,41.0,17.0,0.0,12360.0,-11316.0,-5328.0,73
2026-04-17 15:30:12.426812,rest,32.69,41.0,18.0,0.0,12240.0,-11356.0,-5168.0,73
2026-04-17 15:30:13.465872,rest,32.69,41.0,18.0,0.0,12276.0,-11156.0,-5556.0,73
2026-04-17 15:30:14.504990,rest,32.69,42.0,18.0,0.0,12252.0,-11272.0,-5388.0,74
2026-04-17 15:30:15.544109,rest,32.69,42.0,18.0,0.0,12312.0,-11300.0,-5312.0,74
2026-04-17 15:30:16.583248,rest,32.69,42.0,18.0,0.0,12184.0,-11216.0,-5308.0,73
2026-04-17 15:30:17.621107,rest,32.69,43.0,18.0,0.0,12352.0,-11412.0,-5260.0,72
2026-04-17 15:30:18.660232,rest,32.69,43.0,17.0,0.0,12224.0,-11288.0,-5176.0,71
2026-04-17 15:30:19.699205,rest,32.69,42.0,17.0,0.0,12232.0,-11380.0,-5392.0,70
2026-04-17 15:30:20.739820,rest,32.69,43.0,17.0,0.0,12196.0,-11232.0,-5328.0,71
2026-04-17 15:30:21.777693,rest,32.75,44.0,17.0,0.0,11784.0,-11224.0,-5612.0,71
2026-04-17 15:30:22.816828,rest,32.75,44.0,16.0,0.0,12248.0,-11228.0,-5428.0,70
2026-04-17 15:30:23.855909,rest,32.69,44.0,16.0,0.0,12316.0,-11180.0,-5452.0,70
2026-04-17 15:30:24.895073,rest,32.69,45.0,16.0,0.0,12188.0,-11300.0,-5688.0,71
2026-04-17 15:30:25.934158,rest,32.69,47.0,15.0,0.0,12256.0,-11244.0,-5372.0,72
2026-04-17 15:30:26.973272,rest,32.69,46.0,14.0,0.0,12248.0,-11404.0,-5268.0,73
2026-04-17 15:30:28.012388,rest,32.69,45.0,14.0,0.0,12364.0,-11140.0,-5084.0,73
2026-04-17 15:30:29.051509,rest,32.75,43.0,14.0,0.0,12040.0,-11228.0,-5400.0,74
2026-04-17 15:30:30.090690,rest,32.69,43.0,15.0,0.0,12136.0,-11344.0,-5244.0,74
2026-04-17 15:30:31.129759,rest,32.69,41.0,16.0,0.0,12188.0,-11252.0,-5336.0,73
2026-04-17 15:30:32.168896,rest,32.75,43.0,17.0,0.0,12112.0,-11352.0,-5436.0,74
2026-04-17 15:30:33.208031,rest,32.75,44.0,17.0,0.0,12208.0,-11324.0,-5376.0,74
2026-04-17 15:30:34.247004,rest,32.75,42.0,17.0,0.0,12336.0,-11296.0,-5220.0,74
2026-04-17 15:30:35.286238,rest,32.69,42.0,17.0,0.0,12320.0,-11332.0,-5116.0,73
2026-04-17 15:30:36.325219,rest,32.75,43.0,17.0,0.0,12200.0,-11300.0,-5292.0,72
2026-04-17 15:30:37.364459,rest,32.75,43.0,17.0,0.0,12300.0,-11240.0,-5284.0,72
2026-04-17 15:30:38.403575,rest,32.75,42.0,17.0,0.0,12224.0,-11348.0,-5216.0,70
2026-04-17 15:30:39.442751,rest,32.75,42.0,17.0,0.0,12264.0,-11388.0,-5184.0,69
2026-04-17 15:30:40.481809,rest,32.75,41.0,17.0,0.0,12164.0,-11292.0,-5556.0,68
2026-04-17 15:30:41.520929,rest,32.75,44.0,17.0,0.0,12196.0,-11380.0,-5336.0,69
2026-04-17 15:30:42.560059,rest,32.75,40.0,18.0,0.0,12244.0,-11404.0,-5280.0,70
2026-04-17 15:30:43.599160,rest,32.75,41.0,18.0,0.0,12156.0,-11420.0,-5280.0,69
2026-04-17 15:30:44.638280,rest,32.75,43.0,18.0,0.0,11960.0,-11340.0,-5268.0,70
2026-04-17 15:30:45.677389,rest,32.75,43.0,17.0,0.0,12232.0,-11360.0,-5244.0,69
2026-04-17 15:30:46.716521,rest,32.75,42.0,18.0,0.0,12084.0,-11300.0,-5116.0,68
2026-04-17 15:30:47.755622,rest,32.75,41.0,18.0,0.0,12084.0,-11404.0,-5624.0,69
2026-04-17 15:30:48.794788,rest,32.75,42.0,17.0,0.0,12004.0,-11392.0,-5328.0,70
2026-04-17 15:30:49.833861,rest,32.75,41.0,18.0,0.0,12076.0,-11548.0,-5108.0,71
2026-04-17 15:30:50.872992,rest,32.75,44.0,18.0,0.0,11948.0,-11424.0,-5484.0,72
2026-04-17 15:30:51.912091,rest,32.75,44.0,17.0,0.0,11980.0,-11300.0,-5436.0,72
2026-04-17 15:30:52.951233,rest,32.75,43.0,17.0,0.0,12120.0,-11416.0,-5300.0,72
2026-04-17 15:30:53.990377,rest,32.75,43.0,17.0,0.0,12748.0,-11444.0,-5064.0,73
2026-04-17 15:30:55.029475,rest,32.75,44.0,16.0,0.0,12280.0,-11436.0,-5128.0,74
2026-04-17 15:30:56.068562,rest,32.75,44.0,16.0,0.0,12060.0,-11228.0,-5616.0,74
2026-04-17 15:30:57.107761,rest,32.75,43.0,16.0,0.0,12068.0,-11396.0,-5508.0,74
2026-04-17 15:30:58.146841,rest,32.75,44.0,16.0,0.0,11896.0,-11396.0,-5352.0,75
2026-04-17 15:30:59.185928,rest,32.75,45.0,16.0,0.0,11948.0,-11344.0,-5412.0,76
2026-04-17 15:31:00.224976,rest,32.75,43.0,16.0,0.0,12208.0,-11416.0,-5280.0,76
2026-04-17 15:31:01.264055,rest,32.75,44.0,16.0,0.0,12292.0,-11472.0,-5248.0,77
2026-04-17 15:31:02.303185,rest,32.75,42.0,16.0,0.0,12056.0,-11472.0,-5612.0,77
2026-04-17 15:31:03.342276,rest,32.75,44.0,16.0,0.0,12060.0,-11424.0,-5300.0,77
2026-04-17 15:31:04.381529,rest,32.75,43.0,16.0,0.0,12016.0,-11320.0,-5364.0,77
2026-04-17 15:31:05.420628,rest,32.75,43.0,16.0,0.0,12112.0,-11540.0,-5244.0,77
2026-04-17 15:31:06.459732,rest,32.75,44.0,16.0,0.0,12336.0,-11404.0,-5272.0,77
2026-04-17 15:31:07.498917,rest,32.75,41.0,17.0,0.0,12016.0,-11332.0,-5768.0,77
2026-04-17 15:31:08.537991,rest,32.75,41.0,17.0,0.0,12092.0,-11440.0,-5276.0,77
2026-04-17 15:31:09.577138,rest,32.75,41.0,18.0,0.0,12216.0,-11372.0,-5444.0,77
2026-04-17 15:31:10.616209,rest,32.75,41.0,18.0,0.0,11896.0,-11224.0,-5744.0,77
2026-04-17 15:31:11.655343,rest,32.75,41.0,19.0,0.0,12032.0,-11488.0,-5512.0,77
2026-04-17 15:31:12.694485,rest,32.75,42.0,18.0,0.0,12140.0,-11300.0,-5688.0,77
2026-04-17 15:31:13.733580,rest,32.75,41.0,18.0,0.0,12092.0,-11280.0,-5544.0,77
2026-04-17 15:31:14.772685,rest,32.75,38.0,19.0,0.0,12060.0,-11376.0,-5364.0,77
2026-04-17 15:31:15.811818,rest,32.75,41.0,19.0,0.0,12036.0,-11344.0,-5640.0,77
2026-04-17 15:31:16.850987,rest,32.81,40.0,19.0,0.0,12048.0,-11404.0,-5384.0,77
2026-04-17 15:31:17.890084,rest,32.75,41.0,19.0,0.0,12020.0,-11412.0,-5372.0,77
2026-04-17 15:31:18.929175,rest,32.75,42.0,19.0,0.0,11996.0,-11408.0,-5396.0,77
2026-04-17 15:31:19.968280,rest,32.81,46.0,18.0,0.0,12016.0,-11560.0,-5276.0,77
2026-04-17 15:31:21.007390,rest,32.81,41.0,18.0,0.0,12052.0,-11392.0,-5180.0,77
2026-04-17 15:31:22.046547,rest,32.81,41.0,17.0,0.0,12040.0,-11376.0,-5400.0,77
2026-04-17 15:31:23.085616,rest,32.81,45.0,17.0,0.0,12124.0,-11548.0,-5208.0,77
2026-04-17 15:31:24.124754,rest,32.75,44.0,16.0,0.0,12004.0,-11380.0,-5488.0,78
2026-04-17 15:31:25.162797,rest,32.75,44.0,17.0,0.0,11872.0,-11456.0,-5540.0,78
2026-04-17 15:31:26.203150,rest,32.75,43.0,16.0,0.0,12068.0,-11388.0,-5288.0,78
2026-04-17 15:31:27.242272,rest,32.81,44.0,16.0,0.0,11964.0,-11492.0,-5260.0,78
2026-04-17 15:31:28.281376,rest,32.75,44.0,16.0,0.0,12036.0,-11284.0,-5548.0,78
2026-04-17 15:31:29.319139,rest,32.75,45.0,16.0,0.0,12284.0,-11460.0,-5220.0,78
2026-04-17 15:31:30.358238,rest,32.81,44.0,16.0,0.0,12004.0,-11428.0,-5560.0,78
2026-04-17 15:31:31.398748,rest,32.81,41.0,16.0,0.0,11948.0,-11452.0,-5248.0,78
2026-04-17 15:31:32.436559,rest,32.75,44.0,16.0,0.0,11976.0,-11608.0,-5000.0,76
2026-04-17 15:31:33.475696,rest,32.81,43.0,16.0,0.0,11800.0,-11556.0,-5192.0,75
2026-04-17 15:31:34.514836,rest,32.81,46.0,16.0,0.0,11944.0,-11372.0,-5304.0,74
2026-04-17 15:31:35.555181,rest,32.81,43.0,16.0,0.0,12048.0,-11376.0,-5404.0,74
2026-04-17 15:31:36.593046,rest,32.81,41.0,16.0,0.0,11876.0,-11572.0,-5444.0,74
2026-04-17 15:31:37.632163,rest,32.81,45.0,16.0,0.0,12152.0,-11652.0,-5312.0,72
2026-04-17 15:31:38.671271,rest,32.81,40.0,17.0,0.0,12148.0,-11636.0,-5200.0,72
2026-04-17 15:31:39.710394,rest,32.81,41.0,18.0,0.0,12044.0,-11492.0,-5488.0,75
2026-04-17 15:31:40.749500,rest,32.81,40.0,18.0,0.0,12000.0,-11488.0,-5316.0,75
2026-04-17 15:31:41.788625,rest,32.81,42.0,18.0,0.0,11996.0,-11540.0,-5480.0,76
2026-04-17 15:31:42.827755,rest,32.81,41.0,19.0,0.0,12188.0,-11444.0,-5348.0,76
2026-04-17 15:31:43.866930,rest,32.81,45.0,18.0,0.0,11860.0,-11476.0,-5476.0,77
2026-04-17 15:31:44.906016,rest,32.81,42.0,18.0,0.0,12048.0,-11648.0,-5088.0,78
2026-04-17 15:31:45.945102,rest,32.81,41.0,17.0,0.0,11980.0,-11440.0,-5648.0,77
2026-04-17 15:31:46.984212,rest,32.81,41.0,18.0,0.0,12320.0,-11340.0,-5424.0,77
2026-04-17 15:31:48.023317,rest,32.81,41.0,18.0,0.0,11920.0,-11564.0,-5404.0,77
2026-04-17 15:31:49.062485,rest,32.81,42.0,18.0,0.0,11884.0,-11460.0,-5604.0,76
2026-04-17 15:31:50.101565,rest,32.81,42.0,18.0,0.0,11988.0,-11544.0,-5228.0,76
2026-04-17 15:31:51.140699,rest,32.81,42.0,18.0,0.0,11984.0,-11468.0,-5404.0,76
2026-04-17 15:31:52.179789,rest,32.81,42.0,18.0,0.0,12520.0,-11444.0,-5492.0,75
2026-04-17 15:31:53.219154,rest,32.81,47.0,17.0,0.0,11884.0,-11628.0,-5108.0,75
2026-04-17 15:31:54.258065,rest,32.81,43.0,16.0,0.0,12060.0,-11488.0,-5220.0,75
2026-04-17 15:31:55.297166,rest,32.81,44.0,16.0,0.0,12204.0,-11528.0,-5208.0,76
2026-04-17 15:31:56.336282,rest,32.81,43.0,16.0,0.0,11920.0,-11400.0,-5192.0,77
2026-04-17 15:31:57.375267,rest,32.81,42.0,16.0,0.0,12048.0,-11560.0,-5104.0,78
2026-04-17 15:31:58.414564,rest,32.81,43.0,17.0,0.0,11960.0,-11588.0,-4924.0,78
2026-04-17 15:31:59.453618,rest,32.81,43.0,17.0,0.0,12040.0,-11712.0,-5240.0,78
2026-04-17 15:32:00.492811,rest,32.81,44.0,17.0,0.0,12024.0,-11556.0,-5164.0,77
2026-04-17 15:32:01.531849,rest,32.81,45.0,16.0,0.0,11880.0,-11536.0,-5356.0,76
2026-04-17 15:32:02.571005,rest,32.81,43.0,16.0,0.0,11756.0,-11508.0,-5140.0,74
2026-04-17 15:32:03.610103,rest,32.81,45.0,16.0,0.0,11976.0,-11272.0,-5472.0,73
2026-04-17 15:32:04.649206,rest,32.81,41.0,16.0,0.0,12096.0,-11492.0,-5104.0,73
2026-04-17 15:32:05.688321,rest,32.81,43.0,16.0,0.0,12116.0,-11424.0,-5504.0,73
2026-04-17 15:32:06.727451,rest,32.81,43.0,17.0,0.0,12316.0,-11492.0,-5048.0,73
2026-04-17 15:32:07.766658,rest,32.81,43.0,17.0,0.0,11948.0,-11424.0,-5404.0,73
2026-04-17 15:32:08.805714,rest,32.81,44.0,17.0,0.0,12304.0,-11488.0,-5044.0,75
2026-04-17 15:32:09.844813,rest,32.81,46.0,16.0,0.0,12044.0,-11396.0,-5024.0,76
2026-04-17 15:32:10.884025,rest,32.81,45.0,15.0,0.0,11856.0,-11472.0,-5392.0,76
2026-04-17 15:32:11.923083,rest,32.81,45.0,15.0,0.0,11936.0,-11432.0,-5260.0,76
2026-04-17 15:32:12.962141,rest,32.81,43.0,15.0,0.0,12224.0,-11472.0,-5312.0,76
2026-04-17 15:32:14.001258,rest,32.81,42.0,15.0,0.0,11752.0,-11420.0,-5644.0,76
2026-04-17 15:32:15.040398,rest,32.81,43.0,16.0,0.0,11928.0,-11504.0,-5208.0,76
2026-04-17 15:32:16.079500,rest,32.81,43.0,16.0,0.0,12132.0,-11436.0,-5328.0,76
2026-04-17 15:32:17.118694,rest,32.81,43.0,17.0,0.0,11888.0,-11496.0,-4916.0,76
2026-04-17 15:32:18.157770,rest,32.81,41.0,17.0,0.0,12052.0,-11508.0,-5144.0,76
2026-04-17 15:32:19.196844,rest,32.81,43.0,17.0,0.0,12160.0,-11472.0,-5572.0,74
2026-04-17 15:32:20.236006,rest,32.81,42.0,17.0,0.0,11896.0,-11568.0,-5212.0,75
2026-04-17 15:32:21.275121,rest,32.81,41.0,18.0,0.0,12272.0,-11408.0,-5160.0,75
2026-04-17 15:32:22.314108,rest,32.81,41.0,18.0,0.0,11960.0,-11460.0,-5136.0,75
2026-04-17 15:32:23.353209,rest,32.81,41.0,18.0,0.0,12008.0,-11448.0,-5308.0,77
2026-04-17 15:32:24.392471,rest,32.81,40.0,19.0,0.0,11516.0,-11440.0,-4960.0,77
2026-04-17 15:32:25.431595,rest,32.81,42.0,19.0,0.0,12120.0,-11076.0,-5240.0,75
2026-04-17 15:32:26.470733,rest,32.81,42.0,18.0,0.0,12308.0,-11216.0,-5428.0,75
2026-04-17 15:32:27.509791,rest,32.81,45.0,18.0,0.0,12344.0,-11244.0,-5128.0,75
2026-04-17 15:32:28.548906,rest,32.81,44.0,17.0,0.0,12164.0,-11304.0,-4960.0,75
2026-04-17 15:32:29.588036,rest,32.81,44.0,16.0,0.0,12484.0,-11168.0,-5136.0,75
2026-04-17 15:32:30.627140,rest,32.81,42.0,16.0,0.0,12328.0,-11176.0,-5172.0,76
2026-04-17 15:32:31.666274,rest,32.81,41.0,16.0,0.0,12196.0,-11216.0,-4852.0,78
2026-04-17 15:32:32.705387,rest,32.88,44.0,17.0,0.0,12344.0,-11224.0,-5324.0,79
2026-04-17 15:32:33.744536,rest,32.88,45.0,16.0,0.0,12380.0,-11152.0,-5240.0,79
2026-04-17 15:32:34.783664,rest,32.81,43.0,17.0,0.0,12412.0,-11040.0,-5524.0,78
2026-04-17 15:32:35.822796,rest,32.88,42.0,17.0,0.0,12308.0,-11240.0,-5396.0,79
2026-04-17 15:32:36.861881,rest,32.81,42.0,16.0,0.0,12436.0,-11132.0,-5092.0,78
2026-04-17 15:32:37.900970,rest,32.81,44.0,16.0,0.0,12016.0,-11372.0,-5584.0,78
2026-04-17 15:32:38.940077,rest,32.88,44.0,17.0,0.0,11996.0,-11392.0,-5268.0,77
2026-04-17 15:32:39.979216,rest,32.81,42.0,17.0,0.0,12264.0,-11300.0,-5208.0,76
2026-04-17 15:32:41.018332,rest,32.81,42.0,17.0,0.0,12156.0,-11472.0,-5256.0,75
2026-04-17 15:32:42.057480,rest,32.81,41.0,17.0,0.0,12204.0,-11364.0,-5412.0,75
2026-04-17 15:32:43.096577,rest,32.81,42.0,17.0,0.0,12116.0,-11364.0,-5236.0,75
2026-04-17 15:32:44.135678,rest,32.81,43.0,18.0,0.0,12264.0,-11348.0,-5172.0,76
2026-04-17 15:32:45.174873,rest,32.81,42.0,18.0,0.0,12292.0,-11316.0,-5480.0,77
2026-04-17 15:32:46.214125,rest,32.81,42.0,18.0,0.0,12180.0,-11392.0,-5264.0,77
2026-04-17 15:32:47.253031,rest,32.88,41.0,18.0,0.0,12184.0,-11360.0,-5532.0,77
2026-04-17 15:32:48.292067,rest,32.81,42.0,18.0,0.0,12100.0,-11472.0,-5448.0,76
2026-04-17 15:32:49.331162,rest,32.88,41.0,18.0,0.0,12364.0,-11244.0,-5268.0,76
2026-04-17 15:32:50.370316,rest,32.88,42.0,18.0,0.0,12200.0,-11376.0,-5032.0,75
2026-04-17 15:32:51.409519,rest,32.88,42.0,18.0,0.0,12312.0,-11328.0,-5164.0,75
2026-04-17 15:32:52.448634,rest,32.88,42.0,18.0,0.0,12100.0,-11264.0,-5428.0,77
2026-04-17 15:32:53.487745,rest,32.88,42.0,18.0,0.0,12220.0,-11256.0,-5240.0,77
2026-04-17 15:32:54.526894,rest,32.88,43.0,17.0,0.0,12480.0,-11300.0,-5144.0,75
2026-04-17 15:32:55.564736,rest,32.81,43.0,17.0,0.0,12088.0,-11544.0,-4880.0,75
2026-04-17 15:32:56.605101,rest,32.88,42.0,17.0,0.0,12028.0,-11504.0,-4944.0,74
2026-04-17 15:32:57.644216,rest,32.88,45.0,17.0,0.0,12124.0,-11368.0,-5352.0,73
2026-04-17 15:32:58.682089,rest,32.88,43.0,16.0,0.0,12260.0,-11440.0,-5160.0,74
2026-04-17 15:32:59.721201,rest,32.88,42.0,17.0,0.0,12152.0,-11468.0,-4996.0,75
2026-04-17 15:33:00.761587,rest,32.88,42.0,17.0,0.0,12208.0,-11456.0,-5160.0,76
2026-04-17 15:33:01.800685,rest,32.88,42.0,17.0,0.0,12148.0,-11348.0,-5136.0,76
2026-04-17 15:33:02.838619,rest,32.88,42.0,17.0,0.0,12132.0,-11360.0,-5312.0,76
2026-04-17 15:33:03.877667,rest,32.81,42.0,18.0,0.0,12644.0,-11588.0,-4684.0,76
2026-04-17 15:33:04.916773,rest,32.88,42.0,18.0,0.0,11956.0,-11344.0,-5520.0,76
2026-04-17 15:33:05.957155,rest,32.88,44.0,17.0,0.0,12276.0,-11536.0,-5128.0,75
2026-04-17 15:33:06.995065,rest,32.88,43.0,17.0,0.0,12172.0,-11356.0,-5036.0,75
2026-04-17 15:33:08.034162,rest,32.88,42.0,17.0,0.0,12128.0,-11500.0,-5244.0,75
2026-04-17 15:33:09.073258,rest,32.88,42.0,17.0,0.0,12288.0,-11324.0,-5092.0,76
2026-04-17 15:33:10.113633,rest,32.81,43.0,17.0,0.0,11884.0,-11628.0,-5396.0,76
2026-04-17 15:33:11.151500,rest,32.88,43.0,17.0,0.0,12012.0,-11304.0,-5240.0,76
2026-04-17 15:33:12.190656,rest,32.88,43.0,17.0,0.0,12468.0,-11412.0,-5388.0,78
2026-04-17 15:33:13.229745,rest,32.88,49.0,16.0,0.0,11884.0,-11420.0,-5416.0,78
2026-04-17 15:33:14.268844,rest,32.88,40.0,16.0,0.0,12492.0,-11496.0,-5544.0,78
2026-04-17 15:33:15.307839,rest,32.88,43.0,16.0,0.0,12184.0,-11424.0,-4972.0,78
2026-04-17 15:33:16.347005,rest,32.88,43.0,16.0,0.0,12124.0,-11436.0,-5300.0,78
2026-04-17 15:33:17.386086,rest,32.88,45.0,16.0,0.0,12020.0,-11448.0,-5124.0,78
2026-04-17 15:33:18.425333,rest,32.88,41.0,17.0,0.0,11988.0,-11312.0,-5484.0,78
2026-04-17 15:33:19.464461,rest,32.88,42.0,17.0,0.0,12120.0,-11412.0,-5448.0,77
